Income,Total Claim Amount,Customer Lifetime Value
89129,328.870868,2529.077508
0,496.8,2504.444752
94389,85.063708,8649.700578
0,1418.4,13668.35528
84106,334.408717,20635.0846
0,42.096415,2517.533581
76717,300.528579,5326.677654
51978,144.782152,2600.272131
47325,64.598216,8534.792754
86721,532.8,8828.834957
24910,347.857619,2248.449633
90125,128.645946,8861.149536
0,525.6,4556.592993
89451,61.769564,2530.705137
59537,316.8,5251.983996
0,955.2,6743.119265
54193,720.752945,14014.72129
86946,340.656963,9438.915619
0,546.524896,10506.77172
12160,489.411833,4213.918619
33701,171.325856,4773.686425
33531,801.577478,4547.892543
69417,30.874869,2842.266905
38644,361.455219,3059.550321
63209,207.320041,20314.9976
16061,633.6,3239.124699
79487,547.2,4626.801093
54230,537.6,8997.040244
71210,1027.2,25807.063
94903,451.2,3808.122147
27293,469.030907,7614.137981
70950,565.929394,6898.455315
0,302.4,2298.379166
37009,145.673348,2806.696138
52629,136.684141,5206.118179
31264,825.657746,45708.65342
65473,277.685667,8007.349108
0,468.0,2321.88367
99144,292.8,2463.236825
22520,350.4,5498.940679
36615,264.563772,5243.828046
64455,133.735395,21639.83862
76374,292.8,4886.544296
35457,641.230581,4169.356909
56005,326.4,5479.555081
61040,20.382876,6177.109254
81367,415.768941,8287.679305
44817,527.421579,9886.656416
58508,57.614392,2712.915597
45259,272.217171,10477.67631
30817,91.834668,3436.134281
0,345.6,2596.1852
40870,504.0,12731.95161
35001,460.8,3494.147878
49937,302.586407,7597.910661
0,523.2,4015.214476
58317,350.4,20477.10841
0,523.2,8160.689782
17101,542.4,12298.6863
0,566.4,8714.922135
0,468.0,4853.534204
24398,302.4,4880.94644
24641,294.92773,2311.382109
69040,518.4,4327.098922
17101,542.4,12298.6863
59886,71.729298,8323.533338
14290,1300.8,10179.71704
43137,460.8,7761.267839
27978,447.911255,5239.890913
25261,566.4,4517.908834
58652,307.2,2389.774148
28321,537.391704,4130.628776
0,496.8,21404.35885
0,518.4,5227.766419
0,633.6,6187.345744
94415,492.770321,5113.874718
0,1149.203884,11039.31617
45331,572.635987,32227.08389
53904,321.6,2611.965869
0,811.086484,13372.32772
0,336.0,4838.981869
0,482.4,4721.659016
28142,701.708239,3873.647046
74422,95.338505,6770.306834
35095,525.6,16979.79757
55588,547.2,13681.71178
52391,409.763267,5717.221919
42240,46.386546,9486.596417
70146,157.440069,3839.143697
41121,451.2,11211.59027
71210,1027.2,25807.063
0,1261.943541,3798.32165
41228,340.8,2816.567395
40598,302.791402,6948.325858
0,596.050118,3444.967503
51790,340.8,2859.40857
92593,8.44322,2692.057629
28657,588.742251,11431.73089
30262,499.22561,7635.883324
47197,76.112618,9805.829614
0,451.2,6803.615629
0,541.561209,7107.655397
0,964.8,4735.184474
22093,616.749885,6874.326693
54483,292.8,2411.256575
18944,125.274351,2416.542359
84365,316.8,23981.54344
0,137.169296,4692.165155
25147,694.598288,3600.934326
14315,511.2,2665.222511
87864,421.456547,7666.520438
57844,408.0,16675.89616
17913,556.8,4550.856045
28806,475.2,11763.93565
90343,833.072722,13742.53724
79041,419.26062,16138.41628
99845,528.0,8819.018934
85019,801.6,6673.737677
70059,253.740993,7782.126848
70503,41.05291,19393.21145
0,561.6,3974.13815
39492,756.0,4105.580991
0,489.6,2308.472055
50405,7.069583,5372.914477
96021,315.004602,5508.315536
0,422.947888,2398.333185
0,756.0,3728.83013
65794,277.27294,2758.498582
21975,456.0,3703.930261
0,604.8,9372.843639
56649,780.090361,4991.584471
0,868.8,39400.1854
92296,331.2,2759.978287
39448,66.020788,7993.003997
71794,457.471225,5235.573528
21861,348.278032,2633.011837
31591,240.241499,2764.802284
60662,326.4,8084.846371
20608,350.4,2685.177658
21331,419.062661,12208.12004
0,252.149798,20090.43865
90783,285.745227,32864.4046
36631,67.530904,2491.317024
0,417.6,6314.596813
26030,667.2,16229.64891
0,469.491537,5161.789881
0,542.4,3982.266087
25302,336.0,13473.18567
16483,320.519977,6921.973993
0,590.4,8276.44416
73222,821.51673,14349.85991
22061,355.2,5878.199296
86321,316.8,2666.05454
54668,326.4,5345.680998
0,297.6,4777.121596
69497,92.286763,16973.74021
86617,188.325603,2518.112127
22705,1294.700423,19160.98994
20836,193.57032,6273.173441
88410,475.2,3964.81296
0,496.8,4911.773088
21073,508.8,7805.31287
0,316.8,7200.664877
66429,57.712985,5389.499465
66889,294.319428,3241.314176
36088,345.6,5528.212807
75217,147.080303,7173.909404
0,489.6,7076.653181
17557,666.724937,3700.385003
81064,42.238585,5328.835851
0,700.331425,4838.877084
75313,527.139074,10700.4952
45703,470.4,7879.928952
40036,48.828732,7869.432384
0,191.640085,2586.807171
65870,202.847644,7286.789075
91469,418.864555,11797.99211
42090,203.352239,9386.753031
21368,4.61262,6308.922374
78362,525.6,17484.53438
33879,470.4,15428.01044
72874,336.0,5630.793
0,393.6,18131.18874
0,550.825934,8087.219475
72215,247.911872,18453.57629
39854,261.930545,5217.513287
36655,295.223164,4835.783179
37995,667.2,5597.12496
40867,537.6,8920.463999
28804,76.025368,5995.411008
48409,345.211703,38496.94701
19683,561.6,8382.630118
88706,528.0,13372.02426
89689,136.829537,8972.140307
67241,5.674809,5405.518391
75436,9.747443,9352.478998
91761,779.052276,4339.871053
25771,1253.984948,17723.76398
60920,231.201886,7507.455372
96869,628.498605,8029.393076
17752,369.6,2831.587689
60944,623.505066,10080.37031
22081,451.670309,6503.397049
73695,403.2,3331.445625
0,936.0,4620.390087
95697,114.273025,2471.528431
15300,408.0,6494.243995
0,628.8,9657.579498
12902,667.2,4904.894731
29809,365.312072,4802.477033
0,355.2,7955.774758
0,460.8,6941.900812
25998,791.878042,8382.478392
28248,634.385937,3536.431774
68103,277.795988,3244.816567
0,741.6,7611.212764
81079,134.222332,4505.398267
22732,15.616535,2445.844833
49825,336.0,16477.76843
0,621.959357,3546.400212
77265,513.6,4277.27009
0,779.629297,4784.773547
12876,425.964628,7572.237727
36431,513.252488,11760.87637
25927,674.973614,3933.813993
26811,465.763576,5700.761833
41711,351.286604,3498.634784
35091,418.927204,5768.091295
0,417.6,6361.954003
22081,451.670309,6503.397049
0,446.4,6832.111972
31320,293.86579,5785.223477
0,1027.000029,5619.689084
33947,192.213037,2599.2896
0,446.4,6732.970948
21189,316.8,18321.86647
73759,547.2,9102.902307
0,820.8,4002.857594
44988,518.4,8620.997439
33432,161.423101,10388.986
46503,1032.0,8427.172486
0,973.787176,7007.274228
23636,81.452537,5176.579135
66429,57.712985,5389.499465
28466,371.802628,4067.004737
58082,103.022126,4434.941371
36523,101.353875,14010.52742
54710,294.058449,12350.05824
73466,204.74051,8161.576876
51643,1358.4,11009.13049
83846,355.2,8717.049833
0,1207.084251,5917.466603
53338,35.45384,2503.660407
75203,384.0,12682.25069
60475,513.6,4330.38602
30658,441.757585,10487.74332
0,660.430456,3567.503755
60420,632.944366,19896.42226
0,312.0,21423.63723
62739,239.328571,5581.761298
15144,372.652536,3515.831889
44428,499.2,12036.62051
58297,647.039443,3609.798318
42191,68.647736,17732.46488
26057,523.888845,8509.850887
26608,234.234301,5866.424273
0,272.843439,4825.500869
66429,57.712985,5389.499465
25970,430.818992,7778.005623
48268,1605.6,26346.08582
24279,604.8,14866.45116
0,871.2,8324.23271
0,921.6,9238.305998
71879,9.163065,22693.29076
57760,223.950089,6236.018595
20976,735.683769,5012.184756
67137,314.880326,8176.576796
50148,323.485239,2582.862313
23008,80.663097,3118.981095
0,590.4,2938.07856
84869,408.0,6883.686618
0,316.8,2215.912948
86860,513.6,4297.018104
44695,81.166323,21522.94749
0,554.4,2761.691693
23046,1.687291,22563.61838
0,392.951076,5285.918307
84811,278.284943,35062.64795
0,436.8,5913.199024
0,331.2,2593.398672
40117,750.082794,12692.67092
72140,417.6,3309.11965
0,652.8,4754.449647
12495,312.0,2413.93064
0,482.4,2161.685527
0,345.6,5527.988928
36495,229.930796,10629.21789
86801,371.108203,11820.1098
52679,117.998498,4964.63152
90804,434.09776,9122.92563
22404,211.136067,5309.435869
14262,290.432527,3460.66504
36844,283.966321,2872.980808
58703,227.916076,9927.877699
65162,134.430084,3482.687007
54964,525.515271,3991.727249
61401,144.439335,5510.107444
25147,694.598288,3600.934326
73536,172.518524,5419.45812
24860,350.4,5810.630529
65404,300.703109,3942.725768
34510,388.8,3126.271893
0,777.6,3530.007745
40113,262.047663,5029.296953
20993,638.4,4772.943848
0,292.8,2202.3352
83846,355.2,8717.049833
62587,412.8,10373.88882
0,496.8,7250.029606
73345,513.6,4307.422775
0,989.105367,3040.253837
22705,1294.700423,19160.98994
21440,972.0,5391.078171
22627,321.6,5285.307579
38702,253.364333,8024.992989
26790,340.8,2810.464447
64859,266.949266,7739.550403
0,479.097472,2175.740021
69263,494.847804,3275.16199
82655,316.8,2652.695343
29401,312.0,5048.226244
0,379.2,5515.41017
26480,378.695238,4858.429375
0,292.8,2144.921535
0,904.385726,6042.618486
73268,93.623377,3387.203337
95579,308.631159,10864.27491
42142,396.17554,8842.650024
26676,537.6,4389.279424
41279,251.429988,30763.25637
15529,1965.6,20725.37773
0,1448.994134,8591.305411
23170,340.8,2646.573754
17343,208.659743,4607.244307
25854,396.284835,4860.62003
46900,316.8,2580.849899
64125,369.818708,8646.504109
85355,458.568921,8405.752991
21604,379.2,3096.511217
0,513.6,29412.2893
53998,414.519064,5898.733666
0,350.4,17497.52201
68776,87.861666,3218.608644
45039,192.144838,23207.26972
27658,160.07526,8032.401911
64113,561.6,13918.5348
41829,416.365369,8966.309774
21514,257.248789,11981.98481
27722,331.2,5532.629846
21506,826.658992,11660.57298
10312,486.278557,2886.451602
73054,419.365958,12741.84754
73775,321.6,5398.098108
44788,386.031248,7285.030983
22510,456.0,17651.96339
54613,731.559007,17029.89338
25965,329.206567,2491.257604
34911,126.779673,4039.315002
78618,225.578841,2619.337376
61080,294.284951,5049.689638
60415,72.665253,4983.457132
25143,8.737111,2530.639412
41045,394.582401,7396.719746
97729,97.176153,3832.898507
55702,151.13336,4961.405917
93272,281.110788,3861.486269
23665,404.817249,22658.53652
20228,523.815839,10408.96865
38713,316.8,4834.710493
23815,424.330166,8257.666512
0,446.4,3052.629532
47221,475.2,4012.319346
34495,389.673944,13355.48637
46264,199.37361,2364.43161
46051,302.4,2489.337928
23975,614.4,4755.720009
0,580.886785,13864.38495
78561,355.2,3020.424822
0,432.0,6285.305195
61402,302.4,2506.021971
65090,73.995096,2826.307641
88495,535.926948,4369.71794
52797,88.173438,12174.58795
31278,441.6,3528.044252
24177,441.6,10436.57466
96339,293.205349,2746.121383
68164,222.582872,9175.171899
0,340.8,4979.079933
21603,326.4,2585.937023
0,117.744416,9449.745947
0,524.836298,4568.819387
34990,42.689135,2574.020376
22849,523.2,8789.88406
32893,174.086385,2507.407815
0,350.4,2522.41457
0,1186.972445,7542.713967
26876,364.8,6005.214792
71663,84.494022,20998.25947
0,331.2,2345.084479
16994,806.4,8783.165364
64270,46.104534,4529.965388
0,597.6,6033.222351
0,358.765757,5308.246978
56342,331.2,2674.730716
0,837.438442,4929.8075
28327,888.0,14131.12134
95697,114.273025,2471.528431
26876,364.8,6005.214792
0,734.4,14082.63918
0,657.808231,19116.56806
32918,403.2,6631.665538
0,447.333545,7432.299921
63127,174.292234,2928.115104
22022,979.2,46611.87375
51725,159.004261,16515.00927
79090,289.040734,8609.158215
39719,628.8,10213.56338
58194,450.996589,10049.28585
61990,48.884434,5746.148291
41479,19.575683,3746.751625
97899,3.772105,7486.068405
63878,370.285349,9120.065162
68671,8.076879,5678.046711
0,1178.995926,7517.083811
34640,466.318191,4530.530663
21959,340.8,2691.380574
51584,368.919773,8068.623946
65744,166.507217,2478.576723
25198,566.4,9112.041503
79663,263.957201,2772.441318
31071,215.23091,4305.793209
39452,398.190882,5103.35758
25813,205.332749,4784.960513
59965,905.030448,10541.10977
0,544.362598,2179.425137
98701,79.615631,7610.840476
0,871.2,8510.525936
64388,12.394834,16172.94049
66841,123.436634,2425.494812
33738,304.390472,2899.317224
43334,614.367195,3633.05403
0,245.673365,3457.154249
83431,403.2,3394.720301
57647,451.2,3781.4548
0,379.2,5841.528134
38210,383.043363,5479.854218
0,482.4,20455.24946
49734,154.748539,8319.123035
97131,307.2,5181.620895
11689,561.6,4163.79336
17120,717.285949,4853.100287
82157,1353.6,7531.697272
63297,251.756739,3280.457296
66014,459.966453,32961.15225
98121,383.655742,2684.581561
93495,618.20653,10392.96347
89382,573.990258,9036.657561
97742,199.590599,5352.18703
0,820.8,11880.96623
0,525.6,2557.094323
77153,355.641958,7914.82311
94590,388.8,9840.082616
74163,518.4,4351.550504
40450,1377.6,22207.82615
0,511.2,4825.258632
0,475.2,6947.838781
33243,24.555177,3344.809462
0,199.791024,2357.503128
0,820.8,35944.71048
20228,523.815839,10408.96865
92801,407.045238,4048.16129
0,406.999443,6852.001946
36845,355.2,2903.024168
0,503.204804,18039.11422
72330,126.509441,3242.043926
19352,724.463534,2467.620791
0,297.6,5674.383424
25073,379.2,8634.355958
20261,345.6,2780.196856
66851,408.550442,22056.00496
43860,156.124914,2514.59196
0,1777.471271,5886.221122
48019,137.665031,7706.036295
28786,345.619809,2790.458197
22283,572.072106,2397.036098
34133,226.9684,8834.322784
60880,109.906628,14435.67365
0,940.8,6871.966648
48115,1382.4,15362.35442
32017,297.6,4834.797545
58518,323.637414,10899.30177
61542,321.6,5284.041003
56761,85.146928,2891.726781
22976,345.951322,4900.545112
0,709.082334,20842.5963
0,446.4,8415.644389
0,315.950185,6630.836094
44428,499.2,12036.62051
52361,645.952371,3895.034766
32435,1767.348807,11701.06985
40272,23.387192,3419.108695
30492,171.38289,7302.775082
51524,1171.2,19685.40911
36635,302.4,2486.064902
83389,209.25613,5224.328801
63035,734.4,49221.43073
61638,544.340079,3167.888725
21073,508.8,7805.31287
0,326.4,13197.92893
0,192.7604,6234.305918
0,532.8,7539.600588
86811,489.6,8157.933629
72517,371.458196,13156.74895
0,554.4,5107.624201
84424,231.537001,5339.388388
43383,757.593913,8649.175023
96306,185.355353,7519.133631
0,292.8,4293.009593
65134,529.147483,4529.062612
94125,341.680131,13160.3389
39778,806.4,13235.54436
0,727.2,3744.577726
91871,346.845129,28486.0728
54000,373.881547,2644.684556
57709,600.0,5073.282126
81132,419.105559,4272.585137
22926,479.934846,11003.01645
0,345.6,14181.64282
69205,372.362565,8875.965501
78011,619.698644,11077.68591
32931,297.6,2435.689035
99517,239.905208,8743.852187
59665,167.138119,2409.760898
28082,578.499499,2499.498786
91099,406.430632,8528.288669
28013,655.2,3591.996064
55478,339.399593,8539.826923
22568,422.4,6990.917824
0,806.4,3979.388247
39335,964.8,23950.37443
0,508.703134,2321.052528
0,345.6,5087.020469
58842,528.0,4362.931238
0,678.209827,7457.468107
0,489.6,7027.759594
70037,409.985435,2831.683664
0,446.4,4217.857932
59847,921.6,7596.291531
26630,581.077056,8365.677648
48039,11.451889,2726.392968
0,441.6,3420.452207
0,1227.458548,4839.107156
0,101.826804,4358.553534
88891,50.528355,7255.953792
36537,165.309001,23515.85325
0,552.0,8396.327608
53603,697.272246,5170.976384
0,6.281344,5585.30807
92374,220.018279,8639.49502
39658,316.8,5281.833471
0,556.8,8385.252347
0,336.0,4633.101259
0,328.314222,2480.392738
50755,436.8,3618.686938
93383,244.212286,2480.045899
0,680.047456,4893.291507
50607,657.6,10737.68425
72302,316.8,2616.613903
0,1072.8,15725.25053
0,1051.2,9553.415528
60920,231.201886,7507.455372
0,504.0,7324.928202
55674,81.710575,5333.038137
0,2201.327879,12767.23056
25317,50.422181,2829.863912
42983,412.8,3483.630439
26802,316.8,4636.54647
0,469.229028,17530.03658
53808,189.835063,6978.719808
93403,295.224598,2912.248444
26435,1012.249308,4209.279338
0,326.4,5009.808888
39854,261.930545,5217.513287
0,1052.933035,11490.33618
91368,395.328407,2864.544017
0,552.0,8403.910248
92850,499.2,20395.96875
0,813.6,36470.3024
30915,345.6,16727.77186
48927,139.354893,5801.128252
0,412.8,9472.973811
61108,49.451117,10484.91535
48015,528.0,4387.31087
0,292.8,4522.883533
57587,257.090387,5418.152088
70301,328.942798,5246.057249
81119,940.8,15785.29692
65724,14.518312,22110.39804
53351,571.2,9540.923395
56146,401.785805,4756.12617
84658,44.780402,2447.053134
33257,345.6,5675.923323
25965,329.206567,2491.257604
31115,441.6,7308.433864
78487,448.255019,32871.74779
92472,240.221415,5228.92013
0,460.8,20700.8645
25472,350.4,5800.171881
60475,513.6,4330.38602
26577,73.719521,6292.735356
0,511.2,4917.889638
43461,307.2,5165.810048
0,676.8,6291.589959
69085,472.271907,4582.67415
0,604.8,6062.441614
42526,287.5426,3417.204953
0,783.431945,5830.561364
0,1272.546918,3742.579083
0,763.2,3849.596697
58361,43.599861,15265.81488
74092,321.6,5317.807221
0,380.822087,2374.80917
73168,425.800112,5639.941974
22853,316.35678,3362.414442
0,900.0,4512.204391
12075,451.2,7264.803903
62464,400.181882,8658.863813
22520,350.4,5498.940679
35012,345.6,5599.382893
95140,45.049185,15228.19865
82477,432.0,3644.833554
85871,112.633539,3693.440833
71592,141.725051,8742.05776
70446,155.570802,5275.626956
24314,1128.0,9283.737773
79751,392.235698,2551.226692
83318,345.6,5811.918112
26161,594.444586,4064.670639
30473,450.080101,2841.443088
50472,281.163705,6832.133872
94186,135.340489,5201.971427
47611,593.654484,5484.588155
0,518.720216,7672.681366
91245,19.251693,8272.485353
45944,182.948495,3330.672761
59649,167.738267,5562.456386
52785,45.721456,2452.738575
59648,316.8,7920.28288
93272,281.110788,3861.486269
22134,445.879224,5764.784159
69050,334.892437,5375.842787
87798,204.448708,2882.350556
0,305.552429,2213.187935
43811,571.136574,9429.629367
0,655.2,6239.257541
92456,456.0,7668.809595
59207,556.8,13770.97618
64519,331.2,2742.844251
11432,571.2,13466.92071
0,81.255741,8858.352032
32607,532.8,8485.330004
26444,940.8,7744.644444
39381,355.2,5894.907375
0,946.345269,5770.684097
90217,316.8,5261.117506
24248,336.0,2403.53947
99368,82.427785,9124.600015
68189,343.121192,26180.80528
32370,487.736171,15641.25856
34990,42.689135,2574.020376
25714,321.6,5319.838729
61091,409.868003,7496.006588
88184,240.176533,12174.58958
60252,182.436205,2605.570828
80985,124.933587,2707.20846
36088,345.6,5528.212807
99845,528.0,8819.018934
29822,292.8,19014.47625
40803,122.912377,8169.513982
71134,196.37368,7708.883885
36088,345.6,5528.212807
29431,237.896227,12128.4467
68073,547.2,9080.28284
17937,312.0,6796.844769
23376,374.4,2867.312197
21986,333.696228,2395.57
23032,427.2,7094.167717
32114,445.29049,4128.091334
13330,561.6,4046.936065
44934,357.926979,4869.282783
96137,67.490616,2902.151897
40864,166.937747,4282.947971
22668,33.718553,7750.120323
90751,315.826382,6627.174629
44186,295.04969,7474.605769
92678,34.689611,5561.291397
74257,214.586742,6098.462114
99981,204.872273,2859.52893
