,Income,Total Claim Amount,Customer Lifetime Value,Months Since Policy Inception,Months Since Last Claim,Number of Policies,Monthly Premium Auto,Number of Open Complaints,Sqrt_Total Claim Amount,Log_Customer Lifetime Value,Exponential_Number of Policies,Reciprocal_Monthly Premium Auto,Boxcox_Number of Open Complaints,Education_1,Education_2,Education_3,Education_4,Policy Type_1,Policy Type_2,Sales Channel_1,Sales Channel_2,Sales Channel_3,State_1,State_2,State_3,State_4,Vehicle Class_1,Vehicle Class_2,Vehicle Class_3,Vehicle Class_4,Vehicle Class_5,Response_1,EmploymentStatus_1,EmploymentStatus_2,EmploymentStatus_3,EmploymentStatus_4,Marital Status_1,Marital Status_2,Coverage_1,Coverage_2,Policy_1,Policy_2,Policy_3,Policy_4,Policy_5,Policy_6,Policy_7,Policy_8,Vehicle Size_1,Vehicle Size_2,Renew Offer Type_1,Renew Offer Type_2,Renew Offer Type_3,Location Code_1,Location Code_2,Gender_1,Expiry_month_1,Expiry_week_in_year_1,Expiry_week_in_year_2,Expiry_week_in_year_3,Expiry_week_in_year_4,Expiry_week_in_year_5,Expiry_week_in_year_6,Expiry_week_in_year_7,Expiry_week_in_year_8,Expiry_week_in_year_9
75,38984,350.4,8591.604933,38,27,2,73,0,18.718974330876144,9.05865722081119,1.148698354997035,0.013513513513513514,63.201815072468605,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
76,71811,29.03416,5592.161392,48,17,6,71,0,5.388335550056251,8.629299950475348,1.4309690811052556,0.013888888888888888,75.45576369970293,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
77,20961,321.6,8009.472833,33,20,2,67,0,17.933209417167916,8.988505068657261,1.148698354997035,0.014705882352941176,52.69750959692249,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
78,38923,115.728852,11318.08982,83,6,2,99,2,10.757734519869878,9.334245943930911,1.148698354997035,0.01,63.17297930967674,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
79,61321,427.63121,58166.55351,30,0,2,186,1,20.679245875998475,10.97108297843054,1.148698354997035,0.0053475935828877,72.08777205439476,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
80,0,25.807685,8025.229358,26,20,2,77,0,5.0801264748035555,8.990470127293706,1.148698354997035,0.01282051282051282,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81,51066,787.993313,5780.182197,0,23,8,74,0,28.07121858772789,8.662363473105474,1.5157165665103982,0.013333333333333334,68.36373192487541,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
82,34378,489.6,4118.539113,54,12,1,102,0,22.126906697502932,8.32349657030943,1.0,0.009708737864077669,60.925708286075036,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
83,43072,302.4,2523.07015,15,35,1,63,0,17.389652095427326,7.833628016460301,1.0,0.015625,65.06396204661061,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
84,25222,475.623251,6554.216396,69,28,3,90,0,21.80878838908755,8.788016408009884,1.2457309396155174,0.01098901098901099,55.64455529560807,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
85,36765,320.849072,7703.397294,32,15,2,66,1,17.91226038220749,8.949546521982136,1.148698354997035,0.014925373134328358,62.13110075693552,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
86,23091,460.8,5926.729379,90,28,5,96,5,21.46625258399798,8.687396514618081,1.379729661461215,0.010309278350515464,54.220004110941055,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
87,48269,282.151207,2683.470677,79,3,1,69,3,16.797357143312755,7.895238846726044,1.0,0.014285714285714285,67.25474965760637,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
88,32720,321.6,2695.182419,12,13,1,67,0,17.933209417167916,7.899592132576999,1.0,0.014705882352941176,60.05227535461418,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
89,20396,364.8,6047.02516,60,15,4,76,1,19.099738218101315,8.707487077903625,1.3195079107728942,0.012987012987012988,52.27494847583642,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
90,21513,679.827592,13171.01282,81,21,2,119,1,26.073503638751735,9.485849616772429,1.148698354997035,0.008333333333333333,53.10245331198662,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
91,72540,631.743039,10656.88195,3,7,2,88,0,25.13449898048497,9.274054986608485,1.148698354997035,0.011235955056179775,75.67621339121666,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
92,80744,11.879037,2527.653796,84,24,1,63,0,3.4465978877728105,7.835442343665329,1.0,0.015625,78.05291507235627,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93,52822,350.529033,2672.095756,88,23,1,67,0,18.722420596707043,7.890992538916655,1.0,0.014705882352941176,69.03765759365595,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
94,0,863.3947,5313.294035,10,8,9,77,1,29.383578747320755,8.578155456930505,1.5518455739153598,0.01282051282051282,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
95,69738,492.127532,20946.19251,26,2,2,74,1,22.1839476198444,9.949759907301054,1.148698354997035,0.013333333333333334,74.819898468429,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
96,17780,132.588288,8375.353929,18,12,9,109,0,11.51469878025474,9.033168006791366,1.5518455739153598,0.00909090909090909,50.199723744931006,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
97,18107,297.6,4801.661503,11,29,8,62,0,17.25108692227826,8.47692552302053,1.5157165665103982,0.015873015873015872,50.47074838386897,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
98,57740,269.905129,5745.94334,87,30,9,74,3,16.428789638923494,8.656423399402241,1.5518455739153598,0.013333333333333334,70.84250899283315,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
99,32627,380.036697,6066.115969,60,11,7,76,0,19.494529925084112,8.710638642478585,1.4757731615945522,0.012987012987012988,60.00234189614028,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
100,0,513.6,8002.308333,65,3,3,107,0,22.662744758744473,8.987610276802203,1.2457309396155174,0.009259259259259259,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
101,0,425.266308,2393.915369,10,24,1,70,0,20.621986034327538,7.781103172686219,1.0,0.014084507042253521,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
102,65795,49.011099,4762.8179,85,2,3,62,1,7.000792740825856,8.468804705563269,1.2457309396155174,0.015873015873015872,73.57161573955293,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
103,60475,513.6,4330.38602,18,9,1,107,0,22.662744758744473,8.373642866774112,1.0,0.009259259259259259,71.79843457597539,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
104,0,936.0,9402.729769,88,28,4,130,0,30.59411708155671,9.148861673496336,1.3195079107728942,0.007633587786259542,0.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
105,41837,142.062768,6966.694527,93,29,9,88,0,11.919008683611235,8.849039678162638,1.5518455739153598,0.011235955056179775,64.51541706984204,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106,32303,45.152521,7694.064293,34,13,2,65,0,6.719562560167143,8.948334401403768,1.148698354997035,0.015151515151515152,59.82757075240847,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,561.6,8717.561149,89,5,3,117,1,23.6981011897578,9.07320949743944,1.2457309396155174,0.00847457627118644,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
108,40531,30.567357,5928.748528,32,17,9,74,0,5.528775361687252,8.687737084347217,1.5518455739153598,0.013333333333333334,63.922422879296306,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
109,79898,271.606799,2452.977288,86,5,1,62,1,16.48049753496538,7.8054653701343035,1.0,0.015873015873015872,77.81615287821754,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
110,56398,408.0,6701.571657,18,4,7,85,0,20.199009876724155,8.810246561138381,1.4757731615945522,0.011627906976744186,70.36142078566132,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0
111,35257,470.4,7556.24034,2,16,8,98,1,21.688706738761535,8.930261368140773,1.5157165665103982,0.010101010101010102,61.37643942719796,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
112,27804,784.8,8492.6988,54,19,7,109,0,28.014282071829005,9.047079849919548,1.4757731615945522,0.00909090909090909,57.258195789093044,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
113,45506,316.8,7713.494046,32,16,2,66,2,17.798876369029593,8.950856182089407,1.148698354997035,0.014925373134328358,66.11255407213105,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
114,65196,396.082036,24084.5352,54,0,2,67,0,19.90180986744673,10.089366740116995,1.148698354997035,0.014705882352941176,73.37727587097021,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
115,0,489.6,7290.069769,70,11,3,102,1,22.126906697502932,8.894405558955544,1.2457309396155174,0.009708737864077669,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
116,20993,638.4,4772.943848,90,35,1,133,0,25.26657871576601,8.470928044785195,1.0,0.007462686567164179,52.72119416922791,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
117,37839,465.633954,6806.491395,77,35,9,86,0,21.578553102559958,8.82577896050011,1.5518455739153598,0.011494252873563218,62.6550067161973,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
118,92711,368.400146,2469.781334,10,24,1,62,0,19.193752785737342,7.812289709155034,1.0,0.015873015873015872,81.22404231222217,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
119,74665,236.902001,3103.923041,90,10,1,78,2,15.39162112969261,8.040744208553168,1.0,0.012658227848101266,76.30978852339389,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
120,0,582.679087,2981.875575,89,26,1,83,0,24.138746591320768,8.000643072280408,1.0,0.011904761904761904,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
121,46833,64.109663,8902.737595,3,6,9,112,0,8.006851003984025,9.094226422058405,1.5518455739153598,0.008849557522123894,66.66721225577989,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
122,88768,326.4,5499.447223,77,17,7,68,0,18.066543665017942,8.612584681187545,1.4757731615945522,0.014492753623188406,80.2137665701763,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
123,28262,921.6,15023.59858,77,9,3,192,0,30.35786553761644,9.617444042241184,1.2457309396155174,0.0051813471502590676,57.53296616301937,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
124,33555,101.89645,2509.107875,11,17,1,63,0,10.094377147699605,7.8280810092899475,1.0,0.015625,60.49606094339163,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
125,42780,542.4,31221.7481,27,10,2,113,1,23.28948260481542,10.348902213898318,1.148698354997035,0.008771929824561403,64.93530445621369,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
126,58850,143.747794,3133.503432,26,20,1,78,0,11.989486811369368,8.050226045624893,1.0,0.012658227848101266,71.23434470969762,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
127,21880,424.077159,3837.451863,37,29,1,97,0,20.59313378288987,8.252824403613573,1.0,0.01020408163265306,53.36753441422695,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
128,25251,316.8,11790.49617,43,13,2,66,0,17.798876369029593,9.375133887091623,1.148698354997035,0.014925373134328358,55.66332930830609,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
129,0,2.704934,7838.068321,12,9,2,69,0,1.6446683556267507,8.96687526967568,1.148698354997035,0.014285714285714285,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
130,24188,523.2,4305.808345,82,14,1,109,0,22.873565528793275,8.367952385573195,1.0,0.00909090909090909,54.96470155199859,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
131,41611,113.801497,5973.976904,8,14,8,74,0,10.667778447268203,8.69533551135291,1.5157165665103982,0.013333333333333334,64.4137698502486,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132,28406,192.87572,5670.442396,35,16,4,72,1,13.887970334069697,8.643198755198862,1.3195079107728942,0.0136986301369863,57.61868999894484,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
133,69833,828.662719,4731.749346,99,32,1,118,0,28.786502375245245,8.462261569703966,1.0,0.008403361344537815,74.84933571728556,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
134,0,532.8,8026.379641,91,15,2,74,0,23.082460874005612,8.990613432515858,1.148698354997035,0.013333333333333334,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
135,0,975.107098,4022.963529,1,6,1,117,0,31.226704885402174,8.30002264836872,1.0,0.00847457627118644,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
136,80536,53.798708,9618.310865,83,5,3,119,0,7.334760255114,9.17152790543891,1.2457309396155174,0.008333333333333333,77.99487125114491,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137,0,606.642452,2274.775451,5,2,1,63,0,24.630112707821702,7.73007613088872,1.0,0.015625,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
138,97732,289.9122,9552.926922,70,0,2,79,0,17.02680827401307,9.164707544977803,1.148698354997035,0.0125,82.46642607534906,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
139,61222,392.604371,10388.55323,55,20,2,89,0,19.814246667486504,9.248556083168747,1.148698354997035,0.011111111111111112,72.05406338410211,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
140,0,721.242206,2470.121222,20,7,1,74,0,26.85595289689048,7.81242726265662,1.0,0.013333333333333334,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
141,50335,456.52385,5619.068508,54,9,1,140,0,21.36641874531153,8.634099132849027,1.0,0.0070921985815602835,68.07823164120789,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
142,0,1087.995426,9047.119209,11,30,6,127,0,32.9847756699966,9.110312192886,1.4309690811052556,0.0078125,0.0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
143,63221,806.4,6692.143668,49,28,1,168,0,28.397182958878158,8.808838948281888,1.0,0.005917159763313609,72.72719836506614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0
144,0,460.8,3731.504584,34,31,1,96,0,21.46625258399798,8.22483475754387,1.0,0.010309278350515464,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
145,64495,251.992083,3660.770258,30,34,1,92,0,15.874258502367914,8.205701986510553,1.0,0.010752688172043012,73.14819352277738,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
146,0,345.6,7928.829252,75,7,2,72,0,18.5903200617956,8.978386782492917,1.148698354997035,0.0136986301369863,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
147,28859,321.6,5011.751577,51,24,4,67,3,17.933209417167916,8.519740260280539,1.3195079107728942,0.014705882352941176,57.88632658288752,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148,77330,99.257608,7988.258292,21,0,3,99,0,9.962811249843089,8.985853204914472,1.2457309396155174,0.01,77.08616336669323,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
149,0,504.0,3885.456401,92,3,1,105,0,22.44994432064365,8.265253070544828,1.0,0.009433962264150943,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
150,24495,336.0,2659.337982,65,29,1,70,0,18.33030277982336,7.8862084546064475,1.0,0.014084507042253521,55.168715787691255,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
151,95697,178.006524,8564.768226,29,29,9,107,0,13.341908559123016,9.055529100372882,1.5518455739153598,0.009259259259259259,81.96859420754792,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
152,26372,604.8,4885.162511,7,11,1,126,0,24.592681838303037,8.494162511804886,1.0,0.007874015748031496,56.377365124729856,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
